game_pk,game_time_local,day_night_code,venue_name,home_team,away_team,double_header,double_header_type,Sum of attendance
632703,8/30/2021 18:40,N,Chase Field,D-backs,Padres,N,,8482
632708,9/3/2021 18:40,N,Chase Field,D-backs,Mariners,N,,12729
632841,8/19/2021 12:40,D,Chase Field,D-backs,Phillies,N,,7165
632848,8/18/2021 18:40,N,Chase Field,D-backs,Phillies,N,,7968
632869,8/17/2021 18:40,N,Chase Field,D-backs,Phillies,N,,7796
632877,8/14/2021 17:10,N,Chase Field,D-backs,Padres,N,,16716
632914,8/12/2021 18:40,N,Chase Field,D-backs,Padres,N,,9086
632917,8/15/2021 13:10,D,Chase Field,D-backs,Padres,N,,17722
632932,8/13/2021 18:40,N,Chase Field,D-backs,Padres,N,,12866
633025,8/3/2021 18:40,N,Chase Field,D-backs,Giants,N,,8809
633042,8/5/2021 12:40,D,Chase Field,D-backs,Giants,N,,8773
633046,8/4/2021 18:40,N,Chase Field,D-backs,Giants,N,,8091
633077,8/2/2021 18:40,N,Chase Field,D-backs,Giants,N,,8904
633099,7/31/2021 17:10,N,Chase Field,D-backs,Dodgers,N,,23814
633101,8/1/2021 13:10,D,Chase Field,D-backs,Dodgers,N,,17195
633102,7/30/2021 18:40,N,Chase Field,D-backs,Dodgers,N,,20780
633243,7/19/2021 18:40,N,Chase Field,D-backs,Pirates,N,,9173
633251,7/18/2021 13:10,D,Chase Field,D-backs,Cubs,N,,21457
633254,7/20/2021 18:40,N,Chase Field,D-backs,Pirates,N,,7283
633260,7/21/2021 12:40,D,Chase Field,D-backs,Pirates,N,,7863
633296,7/16/2021 18:40,N,Chase Field,D-backs,Cubs,N,,22046
633319,7/17/2021 13:10,D,Chase Field,D-backs,Cubs,N,,20180
633355,7/7/2021 18:40,N,Chase Field,D-backs,Rockies,N,,7852
633381,7/6/2021 18:40,N,Chase Field,D-backs,Rockies,N,,6847
633388,7/3/2021 19:10,N,Chase Field,D-backs,Giants,N,,23689
633392,7/8/2021 12:40,D,Chase Field,D-backs,Rockies,N,,7740
633436,7/4/2021 18:10,N,Chase Field,D-backs,Giants,N,,27032
633438,7/1/2021 18:40,N,Chase Field,D-backs,Giants,N,,9172
633470,7/2/2021 18:40,N,Chase Field,D-backs,Giants,N,,12262
633533,6/21/2021 18:40,N,Chase Field,D-backs,Brewers,N,,9804
633578,6/23/2021 12:40,D,Chase Field,D-backs,Brewers,N,,8676
633582,6/20/2021 13:10,D,Chase Field,D-backs,Dodgers,N,,31661
633598,6/19/2021 19:10,N,Chase Field,D-backs,Dodgers,N,,29904
633603,6/22/2021 18:40,N,Chase Field,D-backs,Brewers,N,,9358
633604,6/18/2021 18:40,N,Chase Field,D-backs,Dodgers,N,,25356
633696,6/13/2021 13:10,D,Chase Field,D-backs,Angels,N,,12768
633712,6/12/2021 13:10,D,Chase Field,D-backs,Angels,N,,13863
633731,6/11/2021 18:40,N,Chase Field,D-backs,Angels,N,,18458
633834,6/2/2021 12:40,D,Chase Field,D-backs,Mets,N,,9810
633885,6/1/2021 18:40,N,Chase Field,D-backs,Mets,N,,9590
633913,5/29/2021 19:10,N,Chase Field,D-backs,Cardinals,N,,17834
633914,5/27/2021 18:40,N,Chase Field,D-backs,Cardinals,N,,8951
633926,5/31/2021 18:40,N,Chase Field,D-backs,Mets,N,,11309
633939,5/26/2021 18:40,N,Chase Field,D-backs,Giants,N,,8597
633946,5/30/2021 13:10,D,Chase Field,D-backs,Cardinals,N,,16681
633979,5/25/2021 18:40,N,Chase Field,D-backs,Giants,N,,10311
633987,5/28/2021 18:40,N,Chase Field,D-backs,Cardinals,N,,11581
634097,5/15/2021 17:10,N,Chase Field,D-backs,Nationals,N,,13462
634130,5/16/2021 13:10,D,Chase Field,D-backs,Nationals,N,,11619
634136,5/13/2021 18:40,N,Chase Field,D-backs,Marlins,N,,5967
634157,5/10/2021 18:40,N,Chase Field,D-backs,Marlins,N,,6307
634162,5/14/2021 18:40,N,Chase Field,D-backs,Nationals,N,,11907
634180,5/11/2021 18:40,N,Chase Field,D-backs,Marlins,N,,5560
634183,5/12/2021 18:40,N,Chase Field,D-backs,Marlins,N,,5714
634286,5/1/2021 17:10,N,Chase Field,D-backs,Rockies,N,,15734
634299,5/2/2021 13:10,D,Chase Field,D-backs,Rockies,N,,11395
634322,4/28/2021 18:40,N,Chase Field,D-backs,Padres,N,,9495
634328,4/30/2021 18:40,N,Chase Field,D-backs,Rockies,N,,13184
634364,4/27/2021 18:40,N,Chase Field,D-backs,Padres,N,,10486
634385,4/29/2021 18:40,N,Chase Field,D-backs,Rockies,N,,6843
634484,4/10/2021 17:10,N,Chase Field,D-backs,Reds,N,,13208
634540,4/9/2021 18:40,N,Chase Field,D-backs,Reds,N,,19385
663280,9/25/2022 12:40,D,Chase Field,D-backs,Giants,N,,25389
663281,9/24/2022 17:10,N,Chase Field,D-backs,Giants,N,,24504
663282,9/23/2022 18:40,N,Chase Field,D-backs,Giants,N,,25949
663283,9/16/2022 18:40,N,Chase Field,D-backs,Padres,N,,19945
663284,9/15/2022 18:40,N,Chase Field,D-backs,Padres,N,,17121
663285,9/2/2022 18:40,N,Chase Field,D-backs,Brewers,N,,13488
663286,8/30/2022 18:40,N,Chase Field,D-backs,Phillies,N,,16873
663287,9/18/2022 13:10,D,Chase Field,D-backs,Padres,N,,20480
663288,8/6/2022 17:10,N,Chase Field,D-backs,Rockies,N,,21146
663289,9/17/2022 17:10,N,Chase Field,D-backs,Padres,N,,29796
663290,9/1/2022 18:40,N,Chase Field,D-backs,Brewers,N,,10495
663291,8/20/2022 17:10,N,Chase Field,D-backs,Cardinals,N,,34248
663292,8/19/2022 18:40,N,Chase Field,D-backs,Cardinals,N,,32183
663293,8/11/2022 12:40,D,Chase Field,D-backs,Pirates,N,,12725
663294,7/27/2022 12:40,D,Chase Field,D-backs,Giants,N,,17043
663300,8/7/2022 13:10,D,Chase Field,D-backs,Rockies,N,,20644
663301,8/21/2022 13:10,D,Chase Field,D-backs,Cardinals,N,,25064
663302,8/10/2022 18:40,N,Chase Field,D-backs,Pirates,N,,12714
663303,8/9/2022 18:40,N,Chase Field,D-backs,Pirates,N,,12901
663304,8/8/2022 18:40,N,Chase Field,D-backs,Pirates,N,,11275
663305,7/23/2022 17:10,N,Chase Field,D-backs,Nationals,N,,37802
663306,7/22/2022 18:40,N,Chase Field,D-backs,Nationals,N,,17819
663307,7/10/2022 13:10,D,Chase Field,D-backs,Rockies,N,,18126
663310,7/9/2022 13:10,D,Chase Field,D-backs,Rockies,N,,21819
663311,9/4/2022 13:10,D,Chase Field,D-backs,Brewers,N,,20274
663312,8/31/2022 18:40,N,Chase Field,D-backs,Phillies,N,,13690
663313,8/5/2022 18:40,N,Chase Field,D-backs,Rockies,N,,17720
663314,7/26/2022 18:40,N,Chase Field,D-backs,Giants,N,,16989
663315,7/25/2022 18:40,N,Chase Field,D-backs,Giants,N,,16100
663316,7/24/2022 13:10,D,Chase Field,D-backs,Nationals,N,,20278
663317,7/7/2022 18:40,N,Chase Field,D-backs,Rockies,N,,11727
663318,7/6/2022 18:40,N,Chase Field,D-backs,Giants,N,,13445
663319,7/8/2022 18:40,N,Chase Field,D-backs,Rockies,N,,15524
663320,7/5/2022 18:40,N,Chase Field,D-backs,Giants,N,,14467
663321,9/3/2022 17:10,N,Chase Field,D-backs,Brewers,N,,22138
663322,9/14/2022 18:40,N,Chase Field,D-backs,Dodgers,N,,22971
663323,9/13/2022 18:40,N,Chase Field,D-backs,Dodgers,N,,21143
663324,9/12/2022 18:40,N,Chase Field,D-backs,Dodgers,N,,19393
663325,6/29/2022 12:40,D,Chase Field,D-backs,Padres,N,,20109
663326,6/1/2022 12:40,D,Chase Field,D-backs,Braves,N,,12370
663327,5/30/2022 17:10,N,Chase Field,D-backs,Braves,N,,20735
663328,5/29/2022 13:10,D,Chase Field,D-backs,Dodgers,N,,30482
663329,5/31/2022 18:40,N,Chase Field,D-backs,Braves,N,,12686
663330,5/28/2022 16:15,D,Chase Field,D-backs,Dodgers,N,,30819
663331,6/26/2022 13:10,D,Chase Field,D-backs,Tigers,N,,22529
663332,8/29/2022 18:40,N,Chase Field,D-backs,Phillies,N,,18594
663333,6/24/2022 18:40,N,Chase Field,D-backs,Tigers,N,,22064
663334,6/19/2022 13:10,D,Chase Field,D-backs,Twins,N,,30690
663335,6/17/2022 18:40,N,Chase Field,D-backs,Twins,N,,26351
663336,6/15/2022 12:40,D,Chase Field,D-backs,Reds,N,,14917
663338,5/26/2022 18:40,N,Chase Field,D-backs,Dodgers,N,,17057
663339,5/24/2022 18:40,N,Chase Field,D-backs,Royals,N,,12616
663340,5/23/2022 18:40,N,Chase Field,D-backs,Royals,N,,14629
663341,4/13/2022 12:40,D,Chase Field,D-backs,Astros,N,,12660
663342,6/14/2022 18:40,N,Chase Field,D-backs,Reds,N,,15081
663343,7/4/2022 15:10,D,Chase Field,D-backs,Giants,N,,27752
663344,6/28/2022 18:40,N,Chase Field,D-backs,Padres,N,,19904
663345,6/13/2022 18:40,N,Chase Field,D-backs,Reds,N,,13735
663346,6/25/2022 19:10,N,Chase Field,D-backs,Tigers,N,,23129
663347,5/27/2022 18:40,N,Chase Field,D-backs,Dodgers,N,,24865
663348,5/14/2022 17:10,N,Chase Field,D-backs,Cubs,N,,25169
663349,5/13/2022 18:40,N,Chase Field,D-backs,Cubs,N,,21765
663350,5/10/2022 18:40,N,Chase Field,D-backs,Marlins,N,,8855
663351,6/18/2022 19:10,N,Chase Field,D-backs,Twins,N,,24338
663358,5/11/2022 12:40,D,Chase Field,D-backs,Marlins,N,,9058
663359,5/7/2022 17:10,N,Chase Field,D-backs,Rockies,N,,24133
663360,5/6/2022 18:40,N,Chase Field,D-backs,Rockies,N,,18551
663361,4/24/2022 13:10,D,Chase Field,D-backs,Mets,N,,23570
663366,5/9/2022 18:40,N,Chase Field,D-backs,Marlins,N,,11571
663367,5/15/2022 13:10,D,Chase Field,D-backs,Cubs,N,,23309
663368,5/8/2022 13:10,D,Chase Field,D-backs,Rockies,N,,19323
663382,4/25/2022 18:40,N,Chase Field,D-backs,Dodgers,N,,17750
663383,4/26/2022 18:40,N,Chase Field,D-backs,Dodgers,N,,18063
663384,4/23/2022 17:10,N,Chase Field,D-backs,Mets,N,,25413
663393,4/27/2022 12:40,D,Chase Field,D-backs,Dodgers,N,,15138
663394,4/22/2022 18:40,N,Chase Field,D-backs,Mets,N,,20939
663395,4/10/2022 13:10,D,Chase Field,D-backs,Padres,N,,19089
663404,4/9/2022 17:10,N,Chase Field,D-backs,Padres,N,,19504
663411,4/12/2022 18:40,N,Chase Field,D-backs,Astros,N,,17674
663417,4/8/2022 18:40,N,Chase Field,D-backs,Padres,N,,17297
663418,4/7/2022 18:40,N,Chase Field,D-backs,Padres,N,,35508
565799,3/28/2019 13:10,D,Dodger Stadium,Dodgers,D-backs,N,,53086
565800,3/29/2019 19:10,N,Dodger Stadium,Dodgers,D-backs,N,,42266
565801,3/30/2019 18:10,N,Dodger Stadium,Dodgers,D-backs,N,,50626
565802,3/31/2019 13:10,D,Dodger Stadium,Dodgers,D-backs,N,,43815
565803,4/1/2019 19:10,N,Dodger Stadium,Dodgers,Giants,N,,40477
565804,4/2/2019 19:10,N,Dodger Stadium,Dodgers,Giants,N,,42887
565805,4/3/2019 19:10,N,Dodger Stadium,Dodgers,Giants,N,,51170
565806,4/12/2019 19:10,N,Dodger Stadium,Dodgers,Brewers,N,,43643
565807,4/13/2019 18:10,N,Dodger Stadium,Dodgers,Brewers,N,,53922
565808,4/14/2019 13:10,D,Dodger Stadium,Dodgers,Brewers,N,,45235
565809,4/15/2019 19:10,N,Dodger Stadium,Dodgers,Reds,N,,52974
565810,4/16/2019 19:10,N,Dodger Stadium,Dodgers,Reds,N,,45406
565811,4/17/2019 12:10,D,Dodger Stadium,Dodgers,Reds,N,,42691
565812,4/26/2019 19:10,N,Dodger Stadium,Dodgers,Pirates,N,,50748
565813,4/27/2019 18:10,N,Dodger Stadium,Dodgers,Pirates,N,,47877
565814,4/28/2019 13:10,D,Dodger Stadium,Dodgers,Pirates,N,,52875
565815,5/6/2019 19:10,N,Dodger Stadium,Dodgers,Braves,N,,43393
565816,5/7/2019 19:10,N,Dodger Stadium,Dodgers,Braves,N,,47337
565817,5/8/2019 19:10,N,Dodger Stadium,Dodgers,Braves,N,,53707
565818,5/9/2019 19:10,N,Dodger Stadium,Dodgers,Nationals,N,,42851
565819,5/10/2019 19:10,N,Dodger Stadium,Dodgers,Nationals,N,,43533
565820,5/11/2019 18:10,N,Dodger Stadium,Dodgers,Nationals,N,,53647
565821,5/12/2019 13:10,D,Dodger Stadium,Dodgers,Nationals,N,,45667
565822,5/14/2019 19:10,N,Dodger Stadium,Dodgers,Padres,N,,46460
565823,5/15/2019 19:10,N,Dodger Stadium,Dodgers,Padres,N,,41671
565824,5/27/2019 17:10,N,Dodger Stadium,Dodgers,Mets,N,,47816
565825,5/28/2019 19:10,N,Dodger Stadium,Dodgers,Mets,N,,45713
565826,5/29/2019 19:10,N,Dodger Stadium,Dodgers,Mets,N,,40559
565827,5/30/2019 19:10,N,Dodger Stadium,Dodgers,Mets,N,,47848
565828,5/31/2019 19:10,N,Dodger Stadium,Dodgers,Phillies,N,,54307
565829,6/1/2019 19:10,N,Dodger Stadium,Dodgers,Phillies,N,,53507
565830,6/2/2019 13:10,D,Dodger Stadium,Dodgers,Phillies,N,,49162
565831,6/13/2019 19:10,N,Dodger Stadium,Dodgers,Cubs,N,,44970
565832,6/14/2019 19:10,N,Dodger Stadium,Dodgers,Cubs,N,,46631
565833,6/15/2019 18:10,N,Dodger Stadium,Dodgers,Cubs,N,,51596
565834,6/16/2019 16:05,D,Dodger Stadium,Dodgers,Cubs,N,,53817
565835,6/17/2019 19:10,N,Dodger Stadium,Dodgers,Giants,N,,42479
565836,6/18/2019 19:10,N,Dodger Stadium,Dodgers,Giants,N,,48219
565837,6/19/2019 19:10,N,Dodger Stadium,Dodgers,Giants,N,,43802
565838,6/20/2019 19:10,N,Dodger Stadium,Dodgers,Giants,N,,43742
565839,6/21/2019 19:10,N,Dodger Stadium,Dodgers,Rockies,N,,54044
565840,6/22/2019 16:15,D,Dodger Stadium,Dodgers,Rockies,N,,53096
565841,6/23/2019 13:10,D,Dodger Stadium,Dodgers,Rockies,N,,50023
565842,7/2/2019 19:10,N,Dodger Stadium,Dodgers,D-backs,N,,52969
565843,7/3/2019 19:10,N,Dodger Stadium,Dodgers,D-backs,N,,53327
565844,7/4/2019 18:10,N,Dodger Stadium,Dodgers,Padres,N,,53801
565845,7/5/2019 19:10,N,Dodger Stadium,Dodgers,Padres,N,,49790
565846,7/6/2019 19:10,N,Dodger Stadium,Dodgers,Padres,N,,53610
565847,7/7/2019 13:10,D,Dodger Stadium,Dodgers,Padres,N,,44171
565848,7/19/2019 19:10,N,Dodger Stadium,Dodgers,Marlins,N,,52471
565849,7/20/2019 18:10,N,Dodger Stadium,Dodgers,Marlins,N,,53778
565850,7/21/2019 13:10,D,Dodger Stadium,Dodgers,Marlins,N,,47469
565851,7/23/2019 19:10,N,Dodger Stadium,Dodgers,Angels,N,,53725
565852,7/24/2019 19:10,N,Dodger Stadium,Dodgers,Angels,N,,53731
565853,8/1/2019 19:10,N,Dodger Stadium,Dodgers,Padres,N,,53181
565854,8/2/2019 19:10,N,Dodger Stadium,Dodgers,Padres,N,,50780
565855,8/3/2019 18:10,N,Dodger Stadium,Dodgers,Padres,N,,54010
565856,8/4/2019 13:10,D,Dodger Stadium,Dodgers,Padres,N,,44110
565857,8/5/2019 19:10,N,Dodger Stadium,Dodgers,Cardinals,N,,45254
565858,8/6/2019 19:10,N,Dodger Stadium,Dodgers,Cardinals,N,,53070
565859,8/7/2019 12:10,D,Dodger Stadium,Dodgers,Cardinals,N,,48994
565860,8/9/2019 19:10,N,Dodger Stadium,Dodgers,D-backs,N,,49538
565861,8/10/2019 18:10,N,Dodger Stadium,Dodgers,D-backs,N,,52606
565862,8/11/2019 13:10,D,Dodger Stadium,Dodgers,D-backs,N,,44619
565863,8/20/2019 19:10,N,Dodger Stadium,Dodgers,Blue Jays,N,,52030
565864,8/21/2019 19:10,N,Dodger Stadium,Dodgers,Blue Jays,N,,44106
565865,8/22/2019 19:10,N,Dodger Stadium,Dodgers,Blue Jays,N,,49796
565866,8/23/2019 19:10,N,Dodger Stadium,Dodgers,Yankees,N,,53775
565867,8/24/2019 13:05,D,Dodger Stadium,Dodgers,Yankees,N,,53803
565868,8/25/2019 16:05,D,Dodger Stadium,Dodgers,Yankees,N,,53828
565869,9/2/2019 17:10,N,Dodger Stadium,Dodgers,Rockies,N,,45910
565870,9/3/2019 19:10,N,Dodger Stadium,Dodgers,Rockies,N,,52231
565871,9/4/2019 19:10,N,Dodger Stadium,Dodgers,Rockies,N,,45761
565872,9/6/2019 19:10,N,Dodger Stadium,Dodgers,Giants,N,,53317
565873,9/7/2019 18:10,N,Dodger Stadium,Dodgers,Giants,N,,53870
565874,9/8/2019 13:10,D,Dodger Stadium,Dodgers,Giants,N,,52310
565875,9/17/2019 19:10,N,Dodger Stadium,Dodgers,Rays,N,,48663
565876,9/18/2019 17:10,N,Dodger Stadium,Dodgers,Rays,N,,48253
565877,9/20/2019 19:10,N,Dodger Stadium,Dodgers,Rockies,N,,53704
565878,9/21/2019 18:10,N,Dodger Stadium,Dodgers,Rockies,N,,50705
565879,9/22/2019 13:10,D,Dodger Stadium,Dodgers,Rockies,N,,47948
632191,4/10/2021 18:10,N,Dodger Stadium,Dodgers,Nationals,N,,15021
632212,4/13/2021 19:10,N,Dodger Stadium,Dodgers,Rockies,N,,15021
632214,4/11/2021 13:10,D,Dodger Stadium,Dodgers,Nationals,N,,15049
632242,10/3/2021 12:10,D,Dodger Stadium,Dodgers,Brewers,N,,43170
632260,10/2/2021 18:10,N,Dodger Stadium,Dodgers,Brewers,N,,49705
632273,10/1/2021 19:10,N,Dodger Stadium,Dodgers,Brewers,N,,51388
632291,9/30/2021 19:10,N,Dodger Stadium,Dodgers,Padres,N,,52550
632297,9/29/2021 19:10,N,Dodger Stadium,Dodgers,Padres,N,,45366
632318,9/28/2021 19:10,N,Dodger Stadium,Dodgers,Padres,N,,52128
632484,9/15/2021 19:10,N,Dodger Stadium,Dodgers,D-backs,N,,46520
632505,9/14/2021 19:10,N,Dodger Stadium,Dodgers,D-backs,N,,44630
632509,9/13/2021 19:10,N,Dodger Stadium,Dodgers,D-backs,N,,43273
632530,9/11/2021 18:10,N,Dodger Stadium,Dodgers,Padres,N,,46969
632542,9/10/2021 19:10,N,Dodger Stadium,Dodgers,Padres,N,,48403
632568,9/12/2021 13:10,D,Dodger Stadium,Dodgers,Padres,N,,42637
632656,9/1/2021 19:10,N,Dodger Stadium,Dodgers,Braves,N,,47473
632663,8/31/2021 19:10,N,Dodger Stadium,Dodgers,Braves,N,,44952
632674,8/30/2021 19:10,N,Dodger Stadium,Dodgers,Braves,N,,49410
632707,8/28/2021 18:10,N,Dodger Stadium,Dodgers,Rockies,N,,42479
632714,8/29/2021 13:10,D,Dodger Stadium,Dodgers,Rockies,N,,37569
632740,8/27/2021 19:10,N,Dodger Stadium,Dodgers,Rockies,N,,40100
632795,8/21/2021 13:05,D,Dodger Stadium,Dodgers,Mets,N,,44783
632796,8/22/2021 13:10,D,Dodger Stadium,Dodgers,Mets,N,,52749
632811,8/20/2021 19:10,N,Dodger Stadium,Dodgers,Mets,N,,48117
632835,8/19/2021 19:10,N,Dodger Stadium,Dodgers,Mets,N,,42133
632882,8/16/2021 19:10,N,Dodger Stadium,Dodgers,Pirates,N,,48005
632887,8/18/2021 19:10,N,Dodger Stadium,Dodgers,Pirates,N,,52140
632909,8/17/2021 19:10,N,Dodger Stadium,Dodgers,Pirates,N,,53114
632956,8/8/2021 13:10,D,Dodger Stadium,Dodgers,Angels,N,,46982
632986,8/7/2021 18:10,N,Dodger Stadium,Dodgers,Angels,N,,50808
633019,8/4/2021 18:40,N,Dodger Stadium,Dodgers,Astros,N,,52724
633028,8/6/2021 19:10,N,Dodger Stadium,Dodgers,Angels,N,,50822
633061,8/3/2021 19:10,N,Dodger Stadium,Dodgers,Astros,N,,52692
633172,7/25/2021 13:10,D,Dodger Stadium,Dodgers,Rockies,N,,42621
633173,7/23/2021 19:10,N,Dodger Stadium,Dodgers,Rockies,N,,43730
633188,7/24/2021 18:10,N,Dodger Stadium,Dodgers,Rockies,N,,42245
633199,7/20/2021 19:10,N,Dodger Stadium,Dodgers,Giants,N,,42344
633217,7/21/2021 19:10,N,Dodger Stadium,Dodgers,Giants,N,,52076
633244,7/22/2021 19:10,N,Dodger Stadium,Dodgers,Giants,N,,47312
633259,7/19/2021 19:10,N,Dodger Stadium,Dodgers,Giants,N,,50970
633302,7/11/2021 13:10,D,Dodger Stadium,Dodgers,D-backs,N,,40464
633311,7/10/2021 19:10,N,Dodger Stadium,Dodgers,D-backs,N,,44654
633320,7/9/2021 19:10,N,Dodger Stadium,Dodgers,D-backs,N,,49215
633458,6/28/2021 19:10,N,Dodger Stadium,Dodgers,Giants,N,,47835
633471,6/29/2021 19:10,N,Dodger Stadium,Dodgers,Giants,N,,52342
633472,6/27/2021 16:08,D,Dodger Stadium,Dodgers,Cubs,N,,46315
633505,6/24/2021 19:10,N,Dodger Stadium,Dodgers,Cubs,N,,52175
633562,6/26/2021 16:15,D,Dodger Stadium,Dodgers,Cubs,N,,45420
633608,6/25/2021 19:10,N,Dodger Stadium,Dodgers,Cubs,N,,49387
633652,6/14/2021 19:10,N,Dodger Stadium,Dodgers,Phillies,N,,15761
633675,6/15/2021 19:10,N,Dodger Stadium,Dodgers,Phillies,N,,52078
633677,6/16/2021 19:10,N,Dodger Stadium,Dodgers,Phillies,N,,52157
633719,6/13/2021 13:10,D,Dodger Stadium,Dodgers,Rangers,N,,15508
633723,6/12/2021 19:10,N,Dodger Stadium,Dodgers,Rangers,N,,17500
633761,6/11/2021 19:10,N,Dodger Stadium,Dodgers,Rangers,N,,20220
633851,5/31/2021 18:10,N,Dodger Stadium,Dodgers,Cardinals,N,,18071
633879,6/1/2021 19:10,N,Dodger Stadium,Dodgers,Cardinals,N,,15683
633921,5/28/2021 19:10,N,Dodger Stadium,Dodgers,Giants,N,,17873
633923,5/30/2021 13:10,D,Dodger Stadium,Dodgers,Giants,N,,18155
633930,5/27/2021 19:10,N,Dodger Stadium,Dodgers,Giants,N,,16343
633938,5/29/2021 16:15,D,Dodger Stadium,Dodgers,Giants,N,,19097
633988,6/2/2021 18:10,N,Dodger Stadium,Dodgers,Cardinals,N,,15889
634033,5/19/2021 19:10,N,Dodger Stadium,Dodgers,D-backs,N,,15586
634059,5/20/2021 19:10,N,Dodger Stadium,Dodgers,D-backs,N,,16105
634091,5/17/2021 19:10,N,Dodger Stadium,Dodgers,D-backs,N,,14088
634092,5/18/2021 19:10,N,Dodger Stadium,Dodgers,D-backs,N,,15313
634096,5/15/2021 18:10,N,Dodger Stadium,Dodgers,Marlins,N,,16116
634122,5/16/2021 13:10,D,Dodger Stadium,Dodgers,Marlins,N,,15976
634140,5/12/2021 19:10,N,Dodger Stadium,Dodgers,Mariners,N,,15586
634142,5/11/2021 19:10,N,Dodger Stadium,Dodgers,Mariners,N,,15570
634145,5/14/2021 19:10,N,Dodger Stadium,Dodgers,Marlins,N,,15915
634356,4/25/2021 16:08,D,Dodger Stadium,Dodgers,Padres,N,,15316
634361,4/24/2021 18:10,N,Dodger Stadium,Dodgers,Padres,N,,15596
634363,4/26/2021 19:10,N,Dodger Stadium,Dodgers,Reds,N,,15199
634365,4/28/2021 13:10,D,Dodger Stadium,Dodgers,Reds,N,,15052
634370,4/23/2021 19:10,N,Dodger Stadium,Dodgers,Padres,N,,15222
634379,4/27/2021 19:10,N,Dodger Stadium,Dodgers,Reds,N,,15306
634420,4/22/2021 19:10,N,Dodger Stadium,Dodgers,Padres,N,,15167
634533,4/9/2021 13:10,D,Dodger Stadium,Dodgers,Nationals,N,,15036
634547,4/15/2021 19:10,N,Dodger Stadium,Dodgers,Rockies,N,,15129
634614,4/14/2021 19:10,N,Dodger Stadium,Dodgers,Rockies,N,,15093
662561,8/20/2022 18:10,N,Dodger Stadium,Dodgers,Marlins,N,,51813
662562,8/9/2022 19:10,N,Dodger Stadium,Dodgers,Twins,N,,47874
662563,8/7/2022 16:08,D,Dodger Stadium,Dodgers,Padres,N,,48093
662564,8/5/2022 19:10,N,Dodger Stadium,Dodgers,Padres,N,,52714
662565,7/27/2022 12:10,D,Dodger Stadium,Dodgers,Nationals,N,,44229
662573,7/26/2022 19:10,N,Dodger Stadium,Dodgers,Nationals,N,,53302
662574,8/19/2022 19:10,N,Dodger Stadium,Dodgers,Marlins,N,,50431
662575,8/10/2022 19:10,N,Dodger Stadium,Dodgers,Twins,N,,53432
662576,7/25/2022 19:10,N,Dodger Stadium,Dodgers,Nationals,N,,48647
662581,10/2/2022 13:10,D,Dodger Stadium,Dodgers,Rockies,N,,44091
662582,9/7/2022 13:10,D,Dodger Stadium,Dodgers,Giants,N,,39237
662584,9/24/2022 18:10,N,Dodger Stadium,Dodgers,Cardinals,N,,52527
662585,9/23/2022 19:10,N,Dodger Stadium,Dodgers,Cardinals,N,,50041
662586,9/22/2022 19:10,N,Dodger Stadium,Dodgers,D-backs,N,,47907
662589,7/22/2022 19:10,N,Dodger Stadium,Dodgers,Giants,N,,51316
662590,6/19/2022 13:10,D,Dodger Stadium,Dodgers,Guardians,N,,53033
662594,8/22/2022 19:10,N,Dodger Stadium,Dodgers,Brewers,N,,37091
662595,10/1/2022 18:10,N,Dodger Stadium,Dodgers,Rockies,N,,47334
662596,9/30/2022 19:10,N,Dodger Stadium,Dodgers,Rockies,N,,52025
662597,9/3/2022 18:10,N,Dodger Stadium,Dodgers,Padres,N,,46144
662598,9/25/2022 13:10,D,Dodger Stadium,Dodgers,Cardinals,N,,48695
662599,9/4/2022 16:08,D,Dodger Stadium,Dodgers,Padres,N,,48522
662600,8/21/2022 13:10,D,Dodger Stadium,Dodgers,Marlins,N,,42125
662601,9/6/2022 19:10,N,Dodger Stadium,Dodgers,Giants,N,,39752
662602,9/5/2022 19:10,N,Dodger Stadium,Dodgers,Giants,N,,51887
662603,9/2/2022 19:10,N,Dodger Stadium,Dodgers,Padres,N,,45164
662604,8/24/2022 18:00,N,Dodger Stadium,Dodgers,Brewers,N,,47216
662605,8/23/2022 19:10,N,Dodger Stadium,Dodgers,Brewers,N,,53222
662606,9/21/2022 19:10,N,Dodger Stadium,Dodgers,D-backs,N,,38845
662607,9/20/2022 19:10,N,Dodger Stadium,Dodgers,D-backs,Y,Split Admission,43097
662608,7/23/2022 16:15,D,Dodger Stadium,Dodgers,Giants,N,,47749
662609,7/1/2022 19:10,N,Dodger Stadium,Dodgers,Padres,N,,48076
662610,7/8/2022 19:10,N,Dodger Stadium,Dodgers,Cubs,N,,44158
662611,6/14/2022 19:10,N,Dodger Stadium,Dodgers,Angels,N,,51013
662612,6/5/2022 13:10,D,Dodger Stadium,Dodgers,Mets,N,,48672
662617,4/18/2022 19:10,N,Dodger Stadium,Dodgers,Braves,N,,52052
662618,4/17/2022 13:10,D,Dodger Stadium,Dodgers,Reds,N,,41167
662619,4/16/2022 19:10,N,Dodger Stadium,Dodgers,Reds,N,,51059
662620,4/15/2022 19:10,N,Dodger Stadium,Dodgers,Reds,N,,51891
662621,9/20/2022 12:10,D,Dodger Stadium,Dodgers,D-backs,Y,Split Admission,38902
662622,9/19/2022 19:10,N,Dodger Stadium,Dodgers,D-backs,N,,44854
662623,10/5/2022 13:20,D,Dodger Stadium,Dodgers,Rockies,N,,37514
662624,10/4/2022 19:10,N,Dodger Stadium,Dodgers,Rockies,N,,51833
