game_pk,team_nickname,promotion_name
673387,mlb,Fireworks
673394,mlb,Fireworks
673397,mlb,Fireworks
673401,mlb,Fireworks
673413,mlb,Fireworks
673420,mlb,Bobblehead
673422,mlb,Fireworks
673425,mlb,Fireworks
673427,mlb,Fireworks
673432,mlb,Fireworks
673435,mlb,Fireworks
673440,mlb,Fireworks
673489,mlb,Fireworks
673498,mlb,Fireworks
673507,mlb,Fireworks
673538,mlb,Fireworks
673547,mlb,Bobblehead
673557,mlb,Bobblehead
673597,mlb,Bobblehead
673609,mlb,Fireworks
673612,mlb,Bobblehead
673612,mlb,Fireworks
673613,mlb,Fireworks
673616,mlb,Fireworks
673617,mlb,Bobblehead
673617,mlb,Fireworks
673621,mlb,Bobblehead
673621,mlb,Fireworks
673636,mlb,Fireworks
673637,mlb,Fireworks
673640,mlb,Fireworks
673650,mlb,Fireworks
673659,mlb,Fireworks
673674,mlb,Bobblehead
673674,mlb,Fireworks
673706,mlb,Fireworks
673708,mlb,Fireworks
673713,mlb,Fireworks
673715,mlb,Fireworks
673716,mlb,Fireworks
673717,mlb,Fireworks
673724,mlb,Fireworks
673733,mlb,Fireworks
673737,mlb,Fireworks
673742,mlb,Fireworks
673743,mlb,Fireworks
673751,mlb,Fireworks
673755,mlb,Fireworks
673760,mlb,Fireworks
673761,mlb,Fireworks
673765,mlb,Fireworks
673773,mlb,Fireworks
673778,mlb,Fireworks
673781,mlb,Fireworks
673786,mlb,Fireworks
673787,mlb,Fireworks
673790,mlb,Fireworks
673792,mlb,Fireworks
673799,mlb,Fireworks
673800,mlb,Fireworks
673802,mlb,Fireworks
673807,mlb,Fireworks
673811,mlb,Fireworks
673829,mlb,Fireworks
673831,mlb,Fireworks
673844,mlb,Fireworks
673852,mlb,Fireworks
673869,mlb,Fireworks
673871,mlb,Fireworks
673887,mlb,Fireworks
673896,mlb,Fireworks
673903,mlb,Fireworks
673908,mlb,Bobblehead
673915,mlb,Fireworks
673919,mlb,Fireworks
673921,mlb,Fireworks
673922,mlb,Fireworks
673924,mlb,Fireworks
673929,mlb,Fireworks
673933,mlb,Fireworks
673937,mlb,Fireworks
673940,mlb,Fireworks
673941,mlb,Bobblehead
673944,mlb,Fireworks
673947,mlb,Fireworks
673948,mlb,Bobblehead
673958,mlb,Fireworks
673961,mlb,Fireworks
673962,mlb,Bobblehead
673963,mlb,Fireworks
673965,mlb,Fireworks
673967,mlb,Fireworks
673968,mlb,Fireworks
673972,mlb,Bobblehead
673975,mlb,Fireworks
673976,mlb,Fireworks
673979,mlb,Fireworks
673989,mlb,Fireworks
673990,mlb,Fireworks
673991,mlb,Fireworks
673992,mlb,Fireworks
673996,mlb,Fireworks
674000,mlb,Fireworks
674002,mlb,Fireworks
674005,mlb,Fireworks
674006,mlb,Fireworks
674007,mlb,Fireworks
674010,mlb,Bobblehead
674017,mlb,Fireworks
674019,mlb,Fireworks
674020,mlb,Fireworks
674026,mlb,Fireworks
674028,mlb,Fireworks
674034,mlb,Fireworks
674037,mlb,Fireworks
674038,mlb,Bobblehead
674046,mlb,Fireworks
674047,mlb,Fireworks
674048,mlb,Fireworks
674049,mlb,Fireworks
674053,mlb,Fireworks
674057,mlb,Fireworks
674059,mlb,Fireworks
674062,mlb,Fireworks
674064,mlb,Fireworks
674067,mlb,Fireworks
674072,mlb,Fireworks
674074,mlb,Bobblehead
674077,mlb,Fireworks
674081,mlb,Fireworks
674083,mlb,Bobblehead
674090,mlb,Fireworks
674092,mlb,Fireworks
674093,mlb,Fireworks
674095,mlb,Fireworks
674097,mlb,Fireworks
674098,mlb,Fireworks
674099,mlb,Fireworks
674102,mlb,Bobblehead
674102,mlb,Fireworks
674102,mlb,Fireworks
674103,mlb,Fireworks
674105,mlb,Bobblehead
674108,mlb,Fireworks
674109,mlb,Fireworks
674111,mlb,Fireworks
674112,mlb,Fireworks
674119,mlb,Fireworks
674119,mlb,Fireworks
674120,mlb,Bobblehead
674120,mlb,Fireworks
674122,mlb,Fireworks
674125,mlb,Fireworks
674126,mlb,Bobblehead
674127,mlb,Bobblehead
674127,mlb,Fireworks
674131,mlb,Fireworks
674135,mlb,Bobblehead
674137,mlb,Bobblehead
674142,mlb,Bobblehead
674142,mlb,Fireworks
674144,mlb,Bobblehead
674145,mlb,Fireworks
674147,mlb,Bobblehead
674149,mlb,Fireworks
674153,mlb,Fireworks
674164,mlb,Fireworks
674165,mlb,Fireworks
674167,mlb,Bobblehead
674167,mlb,Fireworks
674169,mlb,Fireworks
674184,mlb,Bobblehead
674185,mlb,Fireworks
674185,mlb,Fireworks
674186,mlb,Fireworks
674187,mlb,Fireworks
674190,mlb,Bobblehead
674197,mlb,Bobblehead
674198,mlb,Fireworks
674209,mlb,Fireworks
674251,mlb,Bobblehead
674251,mlb,Fireworks
674269,mlb,Fireworks
674282,mlb,Fireworks
674284,mlb,Fireworks
674288,mlb,Fireworks
674289,mlb,Bobblehead
674296,mlb,Bobblehead
674299,mlb,Fireworks
674305,mlb,Fireworks
674313,mlb,Fireworks
674330,mlb,Bobblehead
674334,mlb,Fireworks
674344,mlb,Fireworks
674375,mlb,Fireworks
674377,mlb,Fireworks
674383,mlb,Fireworks
674416,mlb,Fireworks
674422,mlb,Fireworks
674429,mlb,Fireworks
674435,mlb,Fireworks
674447,mlb,Fireworks
674456,mlb,Fireworks
674457,mlb,Fireworks
674477,mlb,Fireworks
674484,mlb,Fireworks
674491,mlb,Fireworks
674548,mlb,Fireworks
674623,mlb,Fireworks
674681,mlb,Fireworks
674691,mlb,Fireworks
674697,mlb,Bobblehead
674707,mlb,Fireworks
674720,mlb,Fireworks
674723,mlb,Fireworks
674724,mlb,Fireworks
674733,mlb,Fireworks
674736,mlb,Fireworks
674740,mlb,Fireworks
674754,mlb,Fireworks
674762,mlb,Fireworks
674767,mlb,Fireworks
674770,mlb,Fireworks
674771,mlb,Fireworks
674773,mlb,Fireworks
674799,mlb,Fireworks
674814,mlb,Fireworks
674815,mlb,Fireworks
674820,mlb,Fireworks
674824,mlb,Fireworks
674827,mlb,Fireworks
674828,mlb,Fireworks
674829,mlb,Fireworks
674847,mlb,Fireworks
674869,mlb,Fireworks
674877,mlb,Fireworks
674884,mlb,Fireworks
674899,mlb,Fireworks
674917,mlb,Fireworks
674922,mlb,Fireworks
674928,mlb,Fireworks
674943,mlb,Fireworks
674953,mlb,Fireworks
674954,mlb,Fireworks
674955,mlb,Fireworks
674958,mlb,Fireworks
674970,mlb,Fireworks
674984,mlb,Fireworks
674992,mlb,Fireworks
675000,mlb,Fireworks
675008,mlb,Fireworks
675035,mlb,Fireworks
675044,mlb,Fireworks
675044,mlb,Fireworks
675045,mlb,Fireworks
675049,mlb,Fireworks
675056,mlb,Fireworks
675064,mlb,Fireworks
675075,mlb,Fireworks
675091,mlb,Fireworks
675096,mlb,Fireworks
675098,mlb,Fireworks
675104,mlb,Fireworks
675117,mlb,Bobblehead
675125,mlb,Fireworks
675158,mlb,Fireworks
675265,mlb,Fireworks
702574,mlb,Bobblehead
702586,mlb,Fireworks
702588,mlb,Fireworks
702595,mlb,Fireworks
702609,mlb,Fireworks
702613,mlb,Fireworks
702624,mlb,Fireworks
702625,mlb,Fireworks
702654,mlb,Fireworks
702655,mlb,Fireworks
704590,mlb,Fireworks
704600,mlb,Bobblehead
704600,mlb,Fireworks
704611,mlb,Fireworks
704614,mlb,Fireworks
704616,mlb,Bobblehead
704618,mlb,Fireworks
704619,mlb,Fireworks
704626,mlb,Fireworks
704627,mlb,Fireworks
704630,mlb,Fireworks
713713,mlb,Fireworks
713718,mlb,Fireworks
716378,pirates,Fireworks
716391,white-sox,Fireworks
716557,cardinals,Bobblehead
716559,brewers,Bobblehead
716570,angels,Bobblehead
716573,white-sox,Fireworks
716762,white-sox,Fireworks
716837,orioles,Bobblehead
716838,brewers,Bobblehead
716842,pirates,Fireworks
716843,tigers,Bobblehead
716856,white-sox,Fireworks
716891,braves,Bobblehead
716952,cardinals,Bobblehead
717036,white-sox,Fireworks
717068,angels,Bobblehead
717114,orioles,Bobblehead
717116,brewers,Bobblehead
717127,cardinals,Bobblehead
717138,yankees,Bobblehead
717216,pirates,Bobblehead
717228,white-sox,Fireworks
717318,yankees,Bobblehead
717396,cardinals,Bobblehead
717398,pirates,Fireworks
717418,phillies,Fireworks
717422,giants,Bobblehead
717442,tigers,Bobblehead
717445,white-sox,Bobblehead
717455,white-sox,Fireworks
717464,yankees,Bobblehead
717496,white-sox,Fireworks
717516,giants,Fireworks
717545,cardinals,Bobblehead
717563,phillies,Fireworks
717645,white-sox,Fireworks
717797,cardinals,Bobblehead
717812,pirates,Bobblehead
717818,orioles,Bobblehead
717821,tigers,Bobblehead
717828,white-sox,Fireworks
717836,pirates,Fireworks
717850,braves,Bobblehead
717907,pirates,Bobblehead
717925,white-sox,Fireworks
717948,red-sox,Bobblehead
718001,orioles,Bobblehead
718074,braves,Bobblehead
718103,giants,Bobblehead
718105,giants,Fireworks
718111,white-sox,Fireworks
718118,pirates,Fireworks
718189,white-sox,Bobblehead
718207,white-sox,Fireworks
718210,yankees,Bobblehead
718211,red-sox,Fireworks
718286,pirates,Fireworks
718288,cardinals,Bobblehead
718393,white-sox,Fireworks
718429,braves,Bobblehead
718485,angels,Bobblehead
718582,cardinals,Bobblehead
718588,yankees,Bobblehead
718651,orioles,Bobblehead
718657,angels,Bobblehead
718662,pirates,Fireworks
718759,cardinals,Bobblehead
719027,twins,Fireworks
721579,mlb,Bobblehead
722076,mlb,Bobblehead
722088,mlb,Bobblehead
722103,mlb,Bobblehead
722611,mlb,Fireworks
722616,mlb,Fireworks
722618,mlb,Fireworks
722625,mlb,Fireworks
722626,mlb,Fireworks
722634,mlb,Fireworks
722642,mlb,Fireworks
722647,mlb,Fireworks
722652,mlb,Fireworks
723893,mlb,Fireworks
723895,mlb,Fireworks
723900,mlb,Fireworks
723906,mlb,Fireworks
723908,mlb,Fireworks
723909,mlb,Fireworks
723916,mlb,Fireworks
723918,mlb,Fireworks
723921,mlb,Fireworks
723922,mlb,Fireworks
723923,mlb,Fireworks
723924,mlb,Fireworks
723931,mlb,Fireworks
723933,mlb,Fireworks
723937,mlb,Fireworks
723944,mlb,Fireworks
723949,mlb,Fireworks
723955,mlb,Fireworks
723956,mlb,Fireworks
725398,mlb,Fireworks
725403,mlb,Fireworks
725409,mlb,Fireworks
725422,mlb,Fireworks
725424,mlb,Fireworks
725426,mlb,Fireworks
725429,mlb,Fireworks
725433,mlb,Fireworks
725434,mlb,Fireworks
725441,mlb,Fireworks
725442,mlb,Fireworks
725447,mlb,Fireworks
725451,mlb,Fireworks
725453,mlb,Fireworks
725454,mlb,Fireworks
725458,mlb,Fireworks
725459,mlb,Fireworks
725462,mlb,Fireworks
725465,mlb,Fireworks
725466,mlb,Fireworks
725469,mlb,Fireworks
725471,mlb,Fireworks
725478,mlb,Fireworks
725484,mlb,Fireworks
725488,mlb,Fireworks
725496,mlb,Fireworks
725504,mlb,Fireworks
726567,mlb,Fireworks
726568,mlb,Fireworks
726569,mlb,Fireworks
726574,mlb,Fireworks
726575,mlb,Fireworks
726580,mlb,Fireworks
726581,mlb,Fireworks
726586,mlb,Fireworks
726587,mlb,Fireworks
726592,mlb,Fireworks
726596,mlb,Fireworks
726599,mlb,Fireworks
726604,mlb,Fireworks
726617,mlb,Fireworks
726623,mlb,Fireworks
726632,mlb,Fireworks
726699,mlb,Fireworks
726706,mlb,Fireworks
726712,mlb,Fireworks
726718,mlb,Fireworks
726726,mlb,Fireworks
726733,mlb,Fireworks
726739,mlb,Fireworks
726745,mlb,Fireworks
726764,mlb,Fireworks
